Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
g1_01_R1_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0010387883572600919)	(11.0, 0.0031163650717802756)	(12.0, 0.0020775767145201837)	(13.0, 0.0031163650717802756)	(14.0, 0.008310306858080735)	(15.0, 0.013504248644381194)	(16.0, 0.02181455550246193)	(17.0, 0.03635759250410321)	(18.0, 0.05193941786300459)	(19.0, 0.08829701036710781)	(20.0, 0.1381588515155922)	(21.0, 0.15893461866079403)	(22.0, 0.22126192009639958)	(23.0, 0.3189080256788482)	(24.0, 0.4248644381193776)	(25.0, 0.5588681362059293)	(26.0, 0.7167639665094634)	(27.0, 0.950491346892984)	(28.0, 1.077223526478715)	(29.0, 1.2496623937838904)	(30.0, 1.550911017389317)	(31.0, 1.8137244717761205)	(32.0, 2.1897658571042733)	(33.0, 2.5855442212203683)	(34.0, 2.9813225853364633)	(35.0, 3.590052562690877)	(36.0, 4.218519518833233)	(37.0, 4.41173415328361)	(38.0, 4.588328174017826)	(39.0, 4.831404649616687)	(40.0, 4.986184114848441)	(41.0, 5.457794029044522)	(42.0, 5.780857208152411)	(43.0, 5.611534705919016)	(44.0, 5.491035256476846)	(45.0, 5.1378472150084145)	(46.0, 4.448091745787713)	(47.0, 3.785344773855775)	(48.0, 3.3272391083040738)	(49.0, 3.0020983524816653)	(50.0, 2.6769575966592565)	(51.0, 2.2292398146801573)	(52.0, 1.7140007894791514)	(53.0, 1.424178837803586)	(54.0, 1.2247314732096484)	(55.0, 1.0616417011198138)	(56.0, 0.848690087881495)	(57.0, 0.6575530301456382)	(58.0, 0.5619845012777097)	(59.0, 0.5058899299856647)	(60.0, 0.3822741154717138)	(61.0, 0.2763177030311844)	(62.0, 0.2181455550246193)	(63.0, 0.13504248644381195)	(64.0, 0.07271518500820642)	(65.0, 0.055055782934784865)	(66.0, 0.041551534290403674)	(67.0, 0.02908607400328257)	(68.0, 0.025969708931502297)	(69.0, 0.014543037001641284)	(70.0, 0.006232730143560551)	(71.0, 0.0031163650717802756)	(72.0, 0.0010387883572600919)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_01_R1_unpaired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.02174858634188778)	(11.0, 0.04349717268377556)	(12.0, 0.02174858634188778)	(13.0, 0.0)	(14.0, 0.02174858634188778)	(15.0, 0.06524575902566333)	(16.0, 0.06524575902566333)	(17.0, 0.02174858634188778)	(18.0, 0.0)	(19.0, 0.02174858634188778)	(20.0, 0.08699434536755112)	(21.0, 0.19573727707698999)	(22.0, 0.3044802087864289)	(23.0, 0.4132231404958678)	(24.0, 0.5437146585471945)	(25.0, 0.5437146585471945)	(26.0, 0.6742061765985211)	(27.0, 0.9569377990430622)	(28.0, 0.9134406263592866)	(29.0, 1.0221835580687255)	(30.0, 1.6528925619834711)	(31.0, 2.0226185297955634)	(32.0, 1.7616354936929102)	(33.0, 1.6528925619834711)	(34.0, 2.1313614615050023)	(35.0, 2.9795563288386258)	(36.0, 3.7407568508046976)	(37.0, 4.240974336668116)	(38.0, 4.50195737277077)	(39.0, 4.132231404958678)	(40.0, 3.9582427142235757)	(41.0, 4.436711613745106)	(42.0, 4.741191822531535)	(43.0, 5.110917790343628)	(44.0, 5.393649412788169)	(45.0, 4.980426272292301)	(46.0, 4.284471509351892)	(47.0, 3.8712483688560244)	(48.0, 3.6537625054371463)	(49.0, 3.32753371030883)	(50.0, 2.827316224445411)	(51.0, 2.5010874293170944)	(52.0, 2.2836015658982167)	(53.0, 2.1966072205306655)	(54.0, 2.15311004784689)	(55.0, 1.674641148325359)	(56.0, 1.2396694214876034)	(57.0, 1.283166594171379)	(58.0, 1.1526750761200522)	(59.0, 0.7612005219660721)	(60.0, 0.6742061765985211)	(61.0, 0.6524575902566333)	(62.0, 0.5654632448890822)	(63.0, 0.4784688995215311)	(64.0, 0.32622879512831665)	(65.0, 0.15224010439321445)	(66.0, 0.06524575902566333)	(67.0, 0.04349717268377556)	(68.0, 0.06524575902566333)	(69.0, 0.13049151805132667)	(70.0, 0.17398869073510223)	(71.0, 0.08699434536755112)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_01_R2_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0010248001639680262)	(12.0, 0.004099200655872105)	(13.0, 0.006148800983808158)	(14.0, 0.010248001639680263)	(15.0, 0.012297601967616315)	(16.0, 0.015372002459520393)	(17.0, 0.02971920475507276)	(18.0, 0.05431440869030539)	(19.0, 0.07686001229760198)	(20.0, 0.0973560155769625)	(21.0, 0.16191842590694813)	(22.0, 0.2387784382045501)	(23.0, 0.3289608526337364)	(24.0, 0.4365648698503792)	(25.0, 0.551342488214798)	(26.0, 0.741955318712851)	(27.0, 0.9653617544578807)	(28.0, 1.1488009838081574)	(29.0, 1.3168682106989138)	(30.0, 1.5392498462799755)	(31.0, 1.918425906948145)	(32.0, 2.306825169092027)	(33.0, 2.5404796064767368)	(34.0, 3.0026644804263167)	(35.0, 3.6862061897929905)	(36.0, 4.112523058003689)	(37.0, 4.301086288173806)	(38.0, 4.487599918015986)	(39.0, 4.686411149825783)	(40.0, 4.961057593769215)	(41.0, 5.375076860012298)	(42.0, 5.654847304775569)	(43.0, 5.599508095921295)	(44.0, 5.376101660176266)	(45.0, 5.016396802623489)	(46.0, 4.381020700963313)	(47.0, 3.843000614880098)	(48.0, 3.4361549497847923)	(49.0, 2.9452756712441075)	(50.0, 2.6552572248411557)	(51.0, 2.220741955318713)	(52.0, 1.7667554826808773)	(53.0, 1.4890346382455422)	(54.0, 1.1631481861037098)	(55.0, 0.9899569583931133)	(56.0, 0.8823529411764706)	(57.0, 0.7655257224841155)	(58.0, 0.6568969051035047)	(59.0, 0.547243287558926)	(60.0, 0.4263168682106989)	(61.0, 0.313588850174216)	(62.0, 0.23672883787661408)	(63.0, 0.18138962902234065)	(64.0, 0.12605042016806722)	(65.0, 0.07993441278950604)	(66.0, 0.05226480836236934)	(67.0, 0.03586800573888092)	(68.0, 0.0194712031153925)	(69.0, 0.011272801803648288)	(70.0, 0.009223201475712236)	(71.0, 0.003074400491904079)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_01_R2_unpaired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.030562347188264057)	(16.0, 0.12224938875305623)	(17.0, 0.2139364303178484)	(18.0, 0.24449877750611246)	(19.0, 0.24449877750611246)	(20.0, 0.27506112469437655)	(21.0, 0.4278728606356968)	(22.0, 0.5501222493887531)	(23.0, 0.3973105134474328)	(24.0, 0.3973105134474328)	(25.0, 0.7029339853300733)	(26.0, 1.0085574572127138)	(27.0, 1.1613691931540342)	(28.0, 1.3447432762836184)	(29.0, 1.466992665036675)	(30.0, 1.6809290953545233)	(31.0, 2.0171149144254277)	(32.0, 2.047677261613692)	(33.0, 2.0171149144254277)	(34.0, 2.139364303178484)	(35.0, 2.750611246943765)	(36.0, 3.4841075794621026)	(37.0, 4.37041564792176)	(38.0, 5.165036674816626)	(39.0, 5.226161369193154)	(40.0, 4.798288508557457)	(41.0, 4.034229828850855)	(42.0, 4.125916870415648)	(43.0, 5.287286063569682)	(44.0, 6.02078239608802)	(45.0, 5.531784841075795)	(46.0, 4.1870415647921755)	(47.0, 3.4229828850855744)	(48.0, 3.117359413202934)	(49.0, 2.8117359413202934)	(50.0, 2.7811735941320292)	(51.0, 2.3227383863080684)	(52.0, 1.7726161369193152)	(53.0, 1.619804400977995)	(54.0, 1.3447432762836184)	(55.0, 1.039119804400978)	(56.0, 0.9474327628361858)	(57.0, 0.8251833740831296)	(58.0, 0.7029339853300733)	(59.0, 0.7640586797066015)	(60.0, 0.9168704156479218)	(61.0, 0.7946210268948656)	(62.0, 0.4889975550122249)	(63.0, 0.2139364303178484)	(64.0, 0.09168704156479218)	(65.0, 0.12224938875305623)	(66.0, 0.12224938875305623)	(67.0, 0.09168704156479218)	(68.0, 0.061124694376528114)	(69.0, 0.030562347188264057)	(70.0, 0.030562347188264057)	(71.0, 0.061124694376528114)	(72.0, 0.030562347188264057)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_02_R1_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0010290818531706013)	(8.0, 0.0010290818531706013)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0010290818531706013)	(12.0, 0.0030872455595118034)	(13.0, 0.0030872455595118034)	(14.0, 0.0020581637063412025)	(15.0, 0.0051454092658530055)	(16.0, 0.009261736678535411)	(17.0, 0.020581637063412022)	(18.0, 0.04425051968633585)	(19.0, 0.0782102208409657)	(20.0, 0.10496634902340132)	(21.0, 0.15436227797559016)	(22.0, 0.22536892584436163)	(23.0, 0.29123016444728017)	(24.0, 0.3787021219667812)	(25.0, 0.4949883713750592)	(26.0, 0.6544960586165024)	(27.0, 0.918970094881347)	(28.0, 1.0908267643608371)	(29.0, 1.2009385226500917)	(30.0, 1.3954349928993353)	(31.0, 1.690781484759298)	(32.0, 2.038611151130961)	(33.0, 2.3298413155782414)	(34.0, 2.771317430588429)	(35.0, 3.341428777244942)	(36.0, 3.8034865293185423)	(37.0, 4.151316195690205)	(38.0, 4.260398872126289)	(39.0, 4.405499413423343)	(40.0, 4.766707143886225)	(41.0, 5.234939387078849)	(42.0, 5.715520612509519)	(43.0, 5.600263444954412)	(44.0, 5.3110914442134725)	(45.0, 5.141292938440324)	(46.0, 4.661740794862823)	(47.0, 4.032971782575586)	(48.0, 3.794224792640007)	(49.0, 3.553419638998086)	(50.0, 3.1417868977298453)	(51.0, 2.5613847325416264)	(52.0, 1.9789244036470661)	(53.0, 1.734002922592463)	(54.0, 1.4798197048593245)	(55.0, 1.2493053697491099)	(56.0, 0.954987959742318)	(57.0, 0.7512297528145389)	(58.0, 0.6699322864140613)	(59.0, 0.5454133821804186)	(60.0, 0.3931092679111696)	(61.0, 0.2860847551814272)	(62.0, 0.21404902545948506)	(63.0, 0.13892605017803117)	(64.0, 0.0843847119599893)	(65.0, 0.051454092658530064)	(66.0, 0.034988783007800436)	(67.0, 0.020581637063412022)	(68.0, 0.011319900384876612)	(69.0, 0.00823265482536481)	(70.0, 0.0030872455595118034)	(71.0, 0.0020581637063412025)	(72.0, 0.0010290818531706013)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_02_R1_unpaired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.023832221163012392)	(10.0, 0.047664442326024785)	(11.0, 0.023832221163012392)	(12.0, 0.0)	(13.0, 0.023832221163012392)	(14.0, 0.023832221163012392)	(15.0, 0.023832221163012392)	(16.0, 0.07149666348903717)	(17.0, 0.09532888465204957)	(18.0, 0.09532888465204957)	(19.0, 0.09532888465204957)	(20.0, 0.11916110581506197)	(21.0, 0.11916110581506197)	(22.0, 0.11916110581506197)	(23.0, 0.2859866539561487)	(24.0, 0.5243088655862727)	(25.0, 0.5719733079122974)	(26.0, 0.8102955195424213)	(27.0, 1.1677788369876072)	(28.0, 0.9771210676835081)	(29.0, 0.786463298379409)	(30.0, 1.0247855100095329)	(31.0, 1.4537654909437558)	(32.0, 1.5967588179218304)	(33.0, 1.6205910390848426)	(34.0, 1.7874165872259293)	(35.0, 2.168732125834128)	(36.0, 3.0505243088655862)	(37.0, 3.765490943755958)	(38.0, 3.956148713060057)	(39.0, 4.194470924690181)	(40.0, 4.837940896091516)	(41.0, 5.529075309818875)	(42.0, 5.552907530981887)	(43.0, 4.933269780743565)	(44.0, 4.933269780743565)	(45.0, 5.07626310772164)	(46.0, 5.004766444232602)	(47.0, 4.599618684461391)	(48.0, 4.051477597712107)	(49.0, 3.622497616777884)	(50.0, 3.026692087702574)	(51.0, 2.5738798856053386)	(52.0, 2.073403241182078)	(53.0, 1.9542421353670163)	(54.0, 1.9065776930409915)	(55.0, 1.644423260247855)	(56.0, 1.3822688274547188)	(57.0, 1.1201143946615824)	(58.0, 0.8579599618684461)	(59.0, 0.8102955195424213)	(60.0, 1.0724499523355575)	(61.0, 0.9532888465204957)	(62.0, 0.5243088655862727)	(63.0, 0.3336510962821735)	(64.0, 0.2621544327931363)	(65.0, 0.21448999046711154)	(66.0, 0.14299332697807435)	(67.0, 0.11916110581506197)	(68.0, 0.09532888465204957)	(69.0, 0.047664442326024785)	(70.0, 0.023832221163012392)	(71.0, 0.023832221163012392)	(72.0, 0.047664442326024785)	(73.0, 0.023832221163012392)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_02_R2_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.001013335495115723)	(9.0, 0.001013335495115723)	(10.0, 0.0)	(11.0, 0.0030400064853471687)	(12.0, 0.007093348465810061)	(13.0, 0.004053341980462892)	(14.0, 0.0030400064853471687)	(15.0, 0.010133354951157228)	(16.0, 0.016213367921851567)	(17.0, 0.025333387377893073)	(18.0, 0.04560009728020753)	(19.0, 0.09018685906529934)	(20.0, 0.1368002918406226)	(21.0, 0.16618702119897855)	(22.0, 0.2117871184791861)	(23.0, 0.27765392566170805)	(24.0, 0.4002675205707106)	(25.0, 0.5289611284504073)	(26.0, 0.6910948076689231)	(27.0, 0.9130152810992662)	(28.0, 1.0741356248226663)	(29.0, 1.271736046370232)	(30.0, 1.4977098617810385)	(31.0, 1.6973369543188357)	(32.0, 1.999310931863321)	(33.0, 2.366138381095213)	(34.0, 2.7775525921121966)	(35.0, 3.3196870819991084)	(36.0, 3.720967938064935)	(37.0, 3.9236350370880793)	(38.0, 4.2884358153297395)	(39.0, 4.4890762433626525)	(40.0, 4.685663329415102)	(41.0, 5.28353127153338)	(42.0, 5.581451907097402)	(43.0, 5.468971667139557)	(44.0, 5.399051517976572)	(45.0, 5.181184386526691)	(46.0, 4.649183251590936)	(47.0, 4.068542012889628)	(48.0, 3.7331279640063233)	(49.0, 3.4706740707713513)	(50.0, 3.1058732925296906)	(51.0, 2.6154189128936807)	(52.0, 2.105711158850472)	(53.0, 1.7074703092699932)	(54.0, 1.3578695634550686)	(55.0, 1.1400024320051882)	(56.0, 0.954562036399011)	(57.0, 0.7640549633172551)	(58.0, 0.6313080134570954)	(59.0, 0.5573345223136476)	(60.0, 0.45093429532649676)	(61.0, 0.33440071338818855)	(62.0, 0.26144055773985647)	(63.0, 0.17936038263548296)	(64.0, 0.10538689149203519)	(65.0, 0.06586680718252198)	(66.0, 0.05168011025090186)	(67.0, 0.03749341331928174)	(68.0, 0.02736005836812452)	(69.0, 0.01722670341696729)	(70.0, 0.011146690446272952)	(71.0, 0.009120019456041507)	(72.0, 0.010133354951157228)	(73.0, 0.008106683960925783)	(74.0, 0.004053341980462892)	(75.0, 0.002026670990231446)	(76.0, 0.002026670990231446)	(77.0, 0.002026670990231446)	(78.0, 0.001013335495115723)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_02_R2_unpaired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.03586800573888092)	(14.0, 0.07173601147776185)	(15.0, 0.07173601147776185)	(16.0, 0.10760401721664276)	(17.0, 0.1434720229555237)	(18.0, 0.10760401721664276)	(19.0, 0.10760401721664276)	(20.0, 0.07173601147776185)	(21.0, 0.10760401721664276)	(22.0, 0.2152080344332855)	(23.0, 0.2510760401721664)	(24.0, 0.32281205164992827)	(25.0, 0.3945480631276901)	(26.0, 0.5021520803443328)	(27.0, 0.7173601147776184)	(28.0, 1.1836441893830703)	(29.0, 1.5423242467718794)	(30.0, 1.5064562410329985)	(31.0, 1.4347202295552368)	(32.0, 1.9010043041606886)	(33.0, 2.33142037302726)	(34.0, 2.72596843615495)	(35.0, 3.12051649928264)	(36.0, 3.7302725968436152)	(37.0, 4.340028694404592)	(38.0, 3.7302725968436152)	(39.0, 4.017216642754662)	(40.0, 4.878048780487805)	(41.0, 5.559540889526542)	(42.0, 6.061692969870875)	(43.0, 5.05738880918221)	(44.0, 4.411764705882353)	(45.0, 4.806312769010043)	(46.0, 4.985652797704447)	(47.0, 4.591104734576758)	(48.0, 3.9096126255380197)	(49.0, 3.407460545193687)	(50.0, 3.012912482065997)	(51.0, 2.4031563845050217)	(52.0, 1.9010043041606886)	(53.0, 1.5423242467718794)	(54.0, 1.291248206599713)	(55.0, 1.1836441893830703)	(56.0, 1.0043041606886656)	(57.0, 0.860832137733142)	(58.0, 0.8967001434720229)	(59.0, 1.0401721664275465)	(60.0, 0.860832137733142)	(61.0, 0.5021520803443328)	(62.0, 0.3586800573888092)	(63.0, 0.2510760401721664)	(64.0, 0.07173601147776185)	(65.0, 0.07173601147776185)	(66.0, 0.10760401721664276)	(67.0, 0.07173601147776185)	(68.0, 0.07173601147776185)	(69.0, 0.03586800573888092)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_03_R1_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0010338909451831021)	(7.0, 0.0020677818903662042)	(8.0, 0.0010338909451831021)	(9.0, 0.0)	(10.0, 0.0020677818903662042)	(11.0, 0.0041355637807324085)	(12.0, 0.0041355637807324085)	(13.0, 0.003101672835549306)	(14.0, 0.0020677818903662042)	(15.0, 0.003101672835549306)	(16.0, 0.012406691342197225)	(17.0, 0.031016728355493066)	(18.0, 0.0496267653687889)	(19.0, 0.06720291143690163)	(20.0, 0.0992535307375778)	(21.0, 0.16335476933893012)	(22.0, 0.22745600794028248)	(23.0, 0.3112011745001137)	(24.0, 0.45284423399019874)	(25.0, 0.5572672194536921)	(26.0, 0.6647918777527346)	(27.0, 0.8953495585285665)	(28.0, 1.0711110192096938)	(29.0, 1.2282624428775253)	(30.0, 1.448481214201526)	(31.0, 1.7296995512913298)	(32.0, 2.133950910857923)	(33.0, 2.496846632617191)	(34.0, 2.8824879551704887)	(35.0, 3.4449246293500964)	(36.0, 4.031140795268915)	(37.0, 4.370257025288972)	(38.0, 4.491222265875396)	(39.0, 4.494323938710944)	(40.0, 4.686627654515002)	(41.0, 5.261471020036806)	(42.0, 5.725688054424019)	(43.0, 5.802195984367569)	(44.0, 5.654349579206385)	(45.0, 5.106387378259341)	(46.0, 4.5212051032857055)	(47.0, 4.024937449597816)	(48.0, 3.6155166353053083)	(49.0, 3.260892041107504)	(50.0, 2.92280970203263)	(51.0, 2.418270920783276)	(52.0, 1.8268853001385414)	(53.0, 1.497074088625132)	(54.0, 1.2561774983974692)	(55.0, 1.1620934223858066)	(56.0, 0.9553152333491863)	(57.0, 0.7175203159570729)	(58.0, 0.5603688922892414)	(59.0, 0.47662372572941003)	(60.0, 0.38253964971774773)	(61.0, 0.26674386385724036)	(62.0, 0.1881681520233246)	(63.0, 0.11269411302495813)	(64.0, 0.07547403899836645)	(65.0, 0.057897892930253714)	(66.0, 0.028948946465126857)	(67.0, 0.014474473232563428)	(68.0, 0.013440582287380326)	(69.0, 0.014474473232563428)	(70.0, 0.01033890945183102)	(71.0, 0.003101672835549306)	(72.0, 0.0)	(73.0, 0.0010338909451831021)	(74.0, 0.0010338909451831021)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
