Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
g1_01-trimmed-pair1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0009959762559260585)	(11.0, 0.003983905023704234)	(12.0, 0.003983905023704234)	(13.0, 0.0029879287677781765)	(14.0, 0.00697183379148241)	(15.0, 0.010955738815186647)	(16.0, 0.015935620094816937)	(17.0, 0.028883311421855705)	(18.0, 0.041831002748894466)	(19.0, 0.07171029042667623)	(20.0, 0.12648898450260945)	(21.0, 0.16732401099557787)	(22.0, 0.23106649137484564)	(23.0, 0.3207043544081909)	(24.0, 0.4262778375363531)	(25.0, 0.5477869407593322)	(26.0, 0.7011672841719454)	(27.0, 0.9392056093382734)	(28.0, 1.0627066650731047)	(29.0, 1.2150910322297916)	(30.0, 1.5148798852635352)	(31.0, 1.812676785785427)	(32.0, 2.2190350982032587)	(33.0, 2.593522170431457)	(34.0, 2.9929086490578065)	(35.0, 3.6213696665471495)	(36.0, 4.248834707780567)	(37.0, 4.4380701964065175)	(38.0, 4.610374088681725)	(39.0, 4.888251464085096)	(40.0, 5.065535237639935)	(41.0, 5.600374487072228)	(42.0, 5.906139197641528)	(43.0, 5.65316122863631)	(44.0, 5.500776861479623)	(45.0, 5.09441854906179)	(46.0, 4.373331739771324)	(47.0, 3.7807258674953186)	(48.0, 3.374367555077487)	(49.0, 3.0287637942711445)	(50.0, 2.7080594398629536)	(51.0, 2.234970718298076)	(52.0, 1.6802119437472611)	(53.0, 1.3953627345524082)	(54.0, 1.2091151746942352)	(55.0, 1.0487629974901398)	(56.0, 0.8127166248356639)	(57.0, 0.6045575873471176)	(58.0, 0.5198996055934026)	(59.0, 0.4531691964463567)	(60.0, 0.32966814071152545)	(61.0, 0.237042348910402)	(62.0, 0.1981992749292857)	(63.0, 0.12947691327038763)	(64.0, 0.06573443289111988)	(65.0, 0.04481893151667264)	(66.0, 0.03187124018963387)	(67.0, 0.020915501374447233)	(68.0, 0.015935620094816937)	(69.0, 0.008963786303334529)	(70.0, 0.0029879287677781765)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0009959762559260585)	(77.0, 0.001991952511852117)	(78.0, 0.0009959762559260585)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_01-trimmed-pair2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.003952881650723377)	(14.0, 0.009882204126808443)	(15.0, 0.010870424539489288)	(16.0, 0.014823306190212666)	(17.0, 0.02767017155506364)	(18.0, 0.04743457980868053)	(19.0, 0.06719898806229742)	(20.0, 0.09091627796663768)	(21.0, 0.16206814767965846)	(22.0, 0.24705510317021107)	(23.0, 0.3330302790734445)	(24.0, 0.4358052019922523)	(25.0, 0.5524152106885919)	(26.0, 0.7352359870345482)	(27.0, 0.9477033757609298)	(28.0, 1.1344770337576093)	(29.0, 1.3133449284528422)	(30.0, 1.5347063008933512)	(31.0, 1.9211004822515614)	(32.0, 2.323306190212665)	(33.0, 2.560479089256068)	(34.0, 3.016048699501937)	(35.0, 3.7048383271404854)	(36.0, 4.151513953672227)	(37.0, 4.357063799509843)	(38.0, 4.56459008617282)	(39.0, 4.749387303344138)	(40.0, 5.03300656178354)	(41.0, 5.4865997312040475)	(42.0, 5.800853822436556)	(43.0, 5.755395683453238)	(44.0, 5.4786939679026005)	(45.0, 5.048818088386434)	(46.0, 4.358052019922524)	(47.0, 3.8234247766621867)	(48.0, 3.4152897462249983)	(49.0, 2.899438690805597)	(50.0, 2.6009961261759824)	(51.0, 2.2037315202782826)	(52.0, 1.7491501304450943)	(53.0, 1.440825361688671)	(54.0, 1.1305241521068858)	(55.0, 0.9684560044272275)	(56.0, 0.8587635386196538)	(57.0, 0.6976836113526761)	(58.0, 0.5682267372914854)	(59.0, 0.4862044430389755)	(60.0, 0.37453553640604)	(61.0, 0.25792552770970034)	(62.0, 0.196655862123488)	(63.0, 0.14329195983872242)	(64.0, 0.08202229425251008)	(65.0, 0.049411020634042215)	(66.0, 0.029646612380425333)	(67.0, 0.018776187840936043)	(68.0, 0.014823306190212666)	(69.0, 0.007905763301446754)	(70.0, 0.002964661238042533)	(71.0, 0.0009882204126808443)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_02-trimmed-pair1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0009940160235382995)	(8.0, 0.0009940160235382995)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0009940160235382995)	(12.0, 0.002982048070614898)	(13.0, 0.004970080117691497)	(14.0, 0.005964096141229796)	(15.0, 0.008946144211844694)	(16.0, 0.012922208305997891)	(17.0, 0.02087433649430429)	(18.0, 0.04274268901214688)	(19.0, 0.07355718574183416)	(20.0, 0.09542553825967674)	(21.0, 0.1411502753424385)	(22.0, 0.21768950915488755)	(23.0, 0.28528259875549195)	(24.0, 0.36380986461501763)	(25.0, 0.47812170732192205)	(26.0, 0.6480984473469713)	(27.0, 0.9174767897258505)	(28.0, 1.0834774656567463)	(29.0, 1.184867100057653)	(30.0, 1.377706208624083)	(31.0, 1.6689529035208046)	(32.0, 1.9979722073119817)	(33.0, 2.312081270750084)	(34.0, 2.7931850261426217)	(35.0, 3.3577861275123757)	(36.0, 3.807081370151687)	(37.0, 4.160951074531321)	(38.0, 4.289179141567763)	(39.0, 4.440269577145584)	(40.0, 4.8269418103019825)	(41.0, 5.2881652452237535)	(42.0, 5.783185224945826)	(43.0, 5.682789606568458)	(44.0, 5.407447168048349)	(45.0, 5.220572155623149)	(46.0, 4.682809486888929)	(47.0, 4.059561440130415)	(48.0, 3.7782549054690766)	(49.0, 3.5198107393491185)	(50.0, 3.1480487465457943)	(51.0, 2.5983578855291145)	(52.0, 1.9810739349118307)	(53.0, 1.732569929027256)	(54.0, 1.4522574103894554)	(55.0, 1.1967952923401126)	(56.0, 0.9472972704319994)	(57.0, 0.7077394087592692)	(58.0, 0.6123138704995925)	(59.0, 0.5019780918868413)	(60.0, 0.3548637204031729)	(61.0, 0.25844416611995785)	(62.0, 0.1838929643545854)	(63.0, 0.11530585873044273)	(64.0, 0.06560505755352777)	(65.0, 0.03677859287091708)	(66.0, 0.022862368541380886)	(67.0, 0.014910240353074491)	(68.0, 0.009940160235382994)	(69.0, 0.0069581121647680965)	(70.0, 0.003976064094153198)	(71.0, 0.001988032047076599)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_02-trimmed-pair2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.000983187493855078)	(9.0, 0.000983187493855078)	(10.0, 0.0)	(11.0, 0.003932749975420312)	(12.0, 0.007865499950840625)	(13.0, 0.004915937469275391)	(14.0, 0.003932749975420312)	(15.0, 0.01081506243240586)	(16.0, 0.017697374889391406)	(17.0, 0.02457968734637695)	(18.0, 0.03539474977878281)	(19.0, 0.07472224953298595)	(20.0, 0.12781437420116018)	(21.0, 0.16025956149837775)	(22.0, 0.21040212368498673)	(23.0, 0.28217481073640743)	(24.0, 0.4031068724805821)	(25.0, 0.5230557467309016)	(26.0, 0.6705338708091633)	(27.0, 0.8966669943958313)	(28.0, 1.0628256808573395)	(29.0, 1.2624127421099203)	(30.0, 1.4787139907580376)	(31.0, 1.6645364270966474)	(32.0, 2.004719299970504)	(33.0, 2.4107757349326517)	(34.0, 2.82469766984564)	(35.0, 3.3172746042670336)	(36.0, 3.7193982892537605)	(37.0, 3.9701111001868057)	(38.0, 4.3466719103333)	(39.0, 4.566905908956838)	(40.0, 4.757644282764724)	(41.0, 5.342640841608494)	(42.0, 5.681840526988497)	(43.0, 5.560908465244322)	(44.0, 5.4045816537213645)	(45.0, 5.187297217579393)	(46.0, 4.689804345688723)	(47.0, 4.0949759119064)	(48.0, 3.776423163897355)	(49.0, 3.522760790482745)	(50.0, 3.1245698554714383)	(51.0, 2.5739848589125947)	(52.0, 2.0538786746632582)	(53.0, 1.6979648018877198)	(54.0, 1.3017402418641235)	(55.0, 1.081506243240586)	(56.0, 0.9458263690885852)	(57.0, 0.729525120440468)	(58.0, 0.5938452462884671)	(59.0, 0.5122406842984958)	(60.0, 0.4139219349129879)	(61.0, 0.31363681053976994)	(62.0, 0.21925081112968242)	(63.0, 0.1396126241274211)	(64.0, 0.07275587454527578)	(65.0, 0.03637793727263789)	(66.0, 0.02457968734637695)	(67.0, 0.018680562383246488)	(68.0, 0.018680562383246488)	(69.0, 0.012781437420116015)	(70.0, 0.005899124963130469)	(71.0, 0.000983187493855078)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_03-trimmed-pair1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0009967108541812022)	(15.0, 0.005980265125087212)	(16.0, 0.012957241104355626)	(17.0, 0.022924349646167647)	(18.0, 0.03887172331306688)	(19.0, 0.061796072959234526)	(20.0, 0.09468753114721419)	(21.0, 0.1534934715439051)	(22.0, 0.21528954450313964)	(23.0, 0.29701983454599823)	(24.0, 0.4485198843815409)	(25.0, 0.5561646566331107)	(26.0, 0.6538423203428685)	(27.0, 0.8890660819296322)	(28.0, 1.0674773248280673)	(29.0, 1.2179806638094288)	(30.0, 1.421309678062394)	(31.0, 1.6904216086913189)	(32.0, 2.111033589155786)	(33.0, 2.4887870028904615)	(34.0, 2.919366091896741)	(35.0, 3.5153991826970996)	(36.0, 4.068573706767667)	(37.0, 4.4104455297518195)	(38.0, 4.545998205920462)	(39.0, 4.549985049337187)	(40.0, 4.763281172131965)	(41.0, 5.332403069869431)	(42.0, 5.810824279876408)	(43.0, 5.850692714043656)	(44.0, 5.628426193561248)	(45.0, 5.145021429283365)	(46.0, 4.5559653144622745)	(47.0, 3.9928236818498957)	(48.0, 3.641981461178112)	(49.0, 3.296122794777235)	(50.0, 2.8944483205422107)	(51.0, 2.367188278680355)	(52.0, 1.7831157181301702)	(53.0, 1.5130070766470647)	(54.0, 1.2887471344562942)	(55.0, 1.134256952058208)	(56.0, 0.9159772749925247)	(57.0, 0.6877304893850295)	(58.0, 0.5422107046745739)	(59.0, 0.45450014950662815)	(60.0, 0.33888169042160865)	(61.0, 0.2292434964616765)	(62.0, 0.16246386923153594)	(63.0, 0.08970397687630818)	(64.0, 0.048838831854878896)	(65.0, 0.032891458187979665)	(66.0, 0.012957241104355626)	(67.0, 0.003986843416724809)	(68.0, 0.00498355427090601)	(69.0, 0.0069769759792684145)	(70.0, 0.0069769759792684145)	(71.0, 0.003986843416724809)	(72.0, 0.0009967108541812022)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g1_03-trimmed-pair2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0009843294747617923)	(13.0, 0.0049216473738089616)	(14.0, 0.010827624222379715)	(15.0, 0.010827624222379715)	(16.0, 0.013780612646665092)	(17.0, 0.02165524844475943)	(18.0, 0.034451531616662735)	(19.0, 0.07284038113237262)	(20.0, 0.10630758327427356)	(21.0, 0.15650838648712498)	(22.0, 0.2175368139223561)	(23.0, 0.28643987715568153)	(24.0, 0.3966847783290023)	(25.0, 0.5039766910780377)	(26.0, 0.6575320891408772)	(27.0, 0.9154264115284668)	(28.0, 1.1260729191274903)	(29.0, 1.2924246003622333)	(30.0, 1.521773367981731)	(31.0, 1.7983699503897943)	(32.0, 2.117292700212615)	(33.0, 2.4352311205606743)	(34.0, 2.8831010315772896)	(35.0, 3.519962201748169)	(36.0, 4.04756280022049)	(37.0, 4.287739192062367)	(38.0, 4.517087959681865)	(39.0, 4.659815733522325)	(40.0, 4.7759666115442165)	(41.0, 5.275021655248445)	(42.0, 5.716985589416489)	(43.0, 5.7002519883455385)	(44.0, 5.661863138829829)	(45.0, 5.251397747854162)	(46.0, 4.429482636428065)	(47.0, 3.9442082053705017)	(48.0, 3.6469407039924406)	(49.0, 3.2788014804315297)	(50.0, 2.8732577368296717)	(51.0, 2.3279392078116388)	(52.0, 1.86727301362312)	(53.0, 1.5621308764469644)	(54.0, 1.2491141034727145)	(55.0, 1.0788251043389243)	(56.0, 0.90066146940704)	(57.0, 0.6772186786361131)	(58.0, 0.559099141664698)	(59.0, 0.4941333963304197)	(60.0, 0.36223324671233953)	(61.0, 0.22344279077092685)	(62.0, 0.1643830222852193)	(63.0, 0.11811953697141507)	(64.0, 0.07284038113237262)	(65.0, 0.052169462162374995)	(66.0, 0.032482872667139145)	(67.0, 0.029529884242853768)	(68.0, 0.02263957791952122)	(69.0, 0.011811953697141508)	(70.0, 0.00885896527285613)	(71.0, 0.006890306323332546)	(72.0, 0.003937317899047169)	(73.0, 0.0019686589495235846)	(74.0, 0.0009843294747617923)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g3_01-trimmed-pair1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0009948664889171872)	(9.0, 0.0009948664889171872)	(10.0, 0.0009948664889171872)	(11.0, 0.0019897329778343744)	(12.0, 0.002984599466751562)	(13.0, 0.003979465955668749)	(14.0, 0.004974332444585936)	(15.0, 0.010943531378089061)	(16.0, 0.017907596800509372)	(17.0, 0.023876795734012496)	(18.0, 0.03283059413426718)	(19.0, 0.056707389868279674)	(20.0, 0.10048151538063592)	(21.0, 0.13729157547057183)	(22.0, 0.21688089458394683)	(23.0, 0.31636754347566554)	(24.0, 0.41087985992279835)	(25.0, 0.5113613753034343)	(26.0, 0.6715348800191014)	(27.0, 0.8983644394922201)	(28.0, 1.1142504675872498)	(29.0, 1.3102391659039359)	(30.0, 1.586812049822914)	(31.0, 1.8713438656532293)	(32.0, 2.187711409128895)	(33.0, 2.5418838791834135)	(34.0, 2.9925583986628994)	(35.0, 3.6780214095268415)	(36.0, 4.167495722074098)	(37.0, 4.345576823590274)	(38.0, 4.4599864698157505)	(39.0, 4.725615822356639)	(40.0, 5.13948028174619)	(41.0, 5.640892992160452)	(42.0, 6.059731783994589)	(43.0, 5.827927892076883)	(44.0, 5.437940228421346)	(45.0, 5.02606550200963)	(46.0, 4.360499820924032)	(47.0, 3.8262565163755022)	(48.0, 3.4253253213418757)	(49.0, 3.016435194396912)	(50.0, 2.7050419833658323)	(51.0, 2.273269927175773)	(52.0, 1.737036889649409)	(53.0, 1.4375820764853358)	(54.0, 1.1749373234111982)	(55.0, 0.9620358947829202)	(56.0, 0.7740061283775718)	(57.0, 0.6217915555732421)	(58.0, 0.5451868359266187)	(59.0, 0.4496796529905687)	(60.0, 0.36312626845477336)	(61.0, 0.281547216363564)	(62.0, 0.1870348999164312)	(63.0, 0.12435831111464841)	(64.0, 0.06864578773528592)	(65.0, 0.044768992001273426)	(66.0, 0.03183572764534999)	(67.0, 0.01890246328942656)	(68.0, 0.012933264355923435)	(69.0, 0.009948664889171873)	(70.0, 0.005969198933503124)	(71.0, 0.003979465955668749)	(72.0, 0.0019897329778343744)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g3_01-trimmed-pair2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0009856295215754302)	(4.0, 0.0019712590431508604)	(5.0, 0.0019712590431508604)	(6.0, 0.0009856295215754302)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0009856295215754302)	(13.0, 0.003942518086301721)	(14.0, 0.004928147607877151)	(15.0, 0.007885036172603442)	(16.0, 0.019712590431508605)	(17.0, 0.03646829229829092)	(18.0, 0.04731021703562065)	(19.0, 0.06899406651028012)	(20.0, 0.1044767292869956)	(21.0, 0.15277257584419168)	(22.0, 0.2286660490054998)	(23.0, 0.30455952216680793)	(24.0, 0.4159356581048316)	(25.0, 0.5499812730390901)	(26.0, 0.7224664393147904)	(27.0, 0.9570462654497427)	(28.0, 1.115732618423387)	(29.0, 1.2892034142206628)	(30.0, 1.541524571743973)	(31.0, 1.859882907212837)	(32.0, 2.2393502730193777)	(33.0, 2.5931912712649567)	(34.0, 2.987443079895129)	(35.0, 3.6379585641349133)	(36.0, 4.260876421770584)	(37.0, 4.462930473693548)	(38.0, 4.578249127717873)	(39.0, 4.6955390407853494)	(40.0, 5.0671213704192875)	(41.0, 5.627944568195707)	(42.0, 5.912791499931006)	(43.0, 5.801415363992982)	(44.0, 5.534309763646041)	(45.0, 5.121330994105936)	(46.0, 4.350568708233949)	(47.0, 3.6980819649510144)	(48.0, 3.27623252971673)	(49.0, 2.9450610104673856)	(50.0, 2.6828835577283208)	(51.0, 2.1890831674190303)	(52.0, 1.7189378856275503)	(53.0, 1.4301484358059493)	(54.0, 1.13445957933332)	(55.0, 0.9383193045398096)	(56.0, 0.7993455419976739)	(57.0, 0.66431429754184)	(58.0, 0.5598375682548444)	(59.0, 0.4652171341836031)	(60.0, 0.34201344398667427)	(61.0, 0.28189004317057303)	(62.0, 0.2217666423544718)	(63.0, 0.13108872636953223)	(64.0, 0.0749078436397327)	(65.0, 0.051252735121922376)	(66.0, 0.03154014469041377)	(67.0, 0.015770072345206883)	(68.0, 0.014784442823631453)	(69.0, 0.013798813302056023)	(70.0, 0.006899406651028011)	(71.0, 0.0019712590431508604)	(72.0, 0.0009856295215754302)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
g3_02-trimmed-pair1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0009981036031540074)	(11.0, 0.001996207206308015)	(12.0, 0.001996207206308015)	(13.0, 0.002994310809462022)	(14.0, 0.0049905180157700365)	(15.0, 0.008982932428386067)	(16.0, 0.01596965765046412)	(17.0, 0.026948797285158203)	(18.0, 0.03992414412616029)	(19.0, 0.05289949096716239)	(20.0, 0.08384070266493662)	(21.0, 0.14073260804471505)	(22.0, 0.2026150314402635)	(23.0, 0.2794690088831221)	(24.0, 0.38626609442060084)	(25.0, 0.4980536979738497)	(26.0, 0.6308014771933327)	(27.0, 0.8743387563629105)	(28.0, 1.1198722427387964)	(29.0, 1.3234853777822138)	(30.0, 1.5141231659846293)	(31.0, 1.8614632198822239)	(32.0, 2.281664836810061)	(33.0, 2.5092324583291745)	(34.0, 2.92144924643178)	(35.0, 3.7289150613833715)	(36.0, 4.30382273680008)	(37.0, 4.3976444754965565)	(38.0, 4.6172272681904385)	(39.0, 4.878730412216789)	(40.0, 5.159197524703065)	(41.0, 5.7560634793891605)	(42.0, 6.29404132148917)	(43.0, 6.136340952190837)	(44.0, 5.770036929833316)	(45.0, 5.30991116877932)	(46.0, 4.5034434574308815)	(47.0, 3.8397045613334666)	(48.0, 3.413514322786705)	(49.0, 2.962371494161094)	(50.0, 2.5072362511228663)	(51.0, 2.0321389360215587)	(52.0, 1.5879828326180259)	(53.0, 1.2596067471803574)	(54.0, 0.9751472202814653)	(55.0, 0.8823235851881426)	(56.0, 0.6916857969857271)	(57.0, 0.5030442159896198)	(58.0, 0.4870745583391556)	(59.0, 0.42319592773729914)	(60.0, 0.2914462521209702)	(61.0, 0.19862261702764747)	(62.0, 0.13274777921948297)	(63.0, 0.0808463918554746)	(64.0, 0.03992414412616029)	(65.0, 0.011977243237848089)	(66.0, 0.006986725222078051)	(67.0, 0.011977243237848089)	(68.0, 0.010979139634694081)	(69.0, 0.0049905180157700365)	(70.0, 0.002994310809462022)	(71.0, 0.0009981036031540074)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
